Episode,Epsilon
1,1.0
2,1.0
3,0.990025
4,0.960693043575437
5,0.9275689688183278
6,0.8955869907338783
7,0.8647077305675338
8,0.8307187014821328
9,0.798065677681905
10,0.7705488893118823
11,0.7255664080186093
12,0.6832098777212641
13,0.6305556603555866
14,0.6088145090359074
15,0.5732736268885887
16,0.5452463540625918
17,0.5134164023722473
18,0.4907693883854626
19,0.457510005540005
20,0.43732904629000013
21,0.4159480862733536
22,0.3897078735047413
23,0.36880183088056995
24,0.3578751580867638
25,0.3386767948568688
26,0.32864265128599696
27,0.3173112652388396
28,0.29580711868545667
29,0.28704309604425327
30,0.27853872940185365
31,0.2702863258025825
32,0.26227842021373715
33,0.2519690537792925
34,0.23725980767521673
35,0.2290792429684691
36,0.22007483514733558
37,0.21248679717794605
38,0.20516038984972615
39,0.19808659230739353
40,0.192217783647157
41,0.1865228530605915
42,0.18099664897669618
43,0.1756341724525918
44,0.17043057265153258
45,0.16538114245489302
46,0.1534024157688821
47,0.14663577052834775
48,0.13601479046086049
49,0.12679708435358925
50,0.12242520289863423
51,0.11702497557911415
52,0.10909420695870241
53,0.10068643904747315
54,0.0943346041173244
55,0.08662902049662846
56,0.07995261925574046
57,0.07416156859737154
58,0.0712465030521374
59,0.06844601986126451
60,0.0660860453679829
61,0.06380744126877576
62,0.06191698689958447
63,0.058595424120670696
64,0.056575091797066025
65,0.05489891379418004
66,0.053006034755694834
67,0.05066791621302729
68,0.04676299685992172
69,0.043159025252331236
70,0.040032972548509065
71,0.03826710124979409
72,0.036396227662238566
73,0.035317898767708356
74,0.033760011361539714
75,0.03178919665971424
76,0.029933432588273214
77,0.02904658009432929
78,0.028186002814352063
79,0.027350922279685573
80,0.02562548094765099
81,0.02437265452736848
82,0.023297566459620722
83,0.022269900979844076
84,0.02128756625768776
85,0.020450816818411825
86,0.01954872266561937
87,0.018500023224111744
88,0.017772843617388175
89,0.016903931611681827
90,0.01632109498333433
91,0.01567956241402325
92,0.01476423357148172
93,0.014183896485845416
94,0.013763663225419333
95,0.012895378303744804
96,0.012450754000684672
97,0.01208186940302195
98,0.011723913930325095
99,0.01137656378004644
100,0.011039504743095268
101,0.01071243191960775
102,0.01039504944313793
103,0.010036634861955105
104,0.00998645168764533
105,0.00998645168764533
106,0.00998645168764533
107,0.00998645168764533
108,0.00998645168764533
109,0.00998645168764533
110,0.00998645168764533
111,0.00998645168764533
112,0.00998645168764533
113,0.00998645168764533
114,0.00998645168764533
115,0.00998645168764533
116,0.00998645168764533
117,0.00998645168764533
118,0.00998645168764533
119,0.00998645168764533
120,0.00998645168764533
121,0.00998645168764533
122,0.00998645168764533
123,0.00998645168764533
124,0.00998645168764533
125,0.00998645168764533
126,0.00998645168764533
127,0.00998645168764533
128,0.00998645168764533
129,0.00998645168764533
130,0.00998645168764533
131,0.00998645168764533
132,0.00998645168764533
133,0.00998645168764533
134,0.00998645168764533
135,0.00998645168764533
136,0.00998645168764533
137,0.00998645168764533
138,0.00998645168764533
139,0.00998645168764533
140,0.00998645168764533
141,0.00998645168764533
142,0.00998645168764533
143,0.00998645168764533
144,0.00998645168764533
145,0.00998645168764533
146,0.00998645168764533
147,0.00998645168764533
148,0.00998645168764533
149,0.00998645168764533
150,0.00998645168764533
151,0.00998645168764533
152,0.00998645168764533
153,0.00998645168764533
154,0.00998645168764533
155,0.00998645168764533
156,0.00998645168764533
157,0.00998645168764533
158,0.00998645168764533
159,0.00998645168764533
160,0.00998645168764533
161,0.00998645168764533
162,0.00998645168764533
163,0.00998645168764533
164,0.00998645168764533
165,0.00998645168764533
166,0.00998645168764533
167,0.00998645168764533
168,0.00998645168764533
169,0.00998645168764533
170,0.00998645168764533
171,0.00998645168764533
172,0.00998645168764533
173,0.00998645168764533
174,0.00998645168764533
175,0.00998645168764533
176,0.00998645168764533
177,0.00998645168764533
178,0.00998645168764533
179,0.00998645168764533
180,0.00998645168764533
181,0.00998645168764533
182,0.00998645168764533
183,0.00998645168764533
184,0.00998645168764533
185,0.00998645168764533
186,0.00998645168764533
187,0.00998645168764533
188,0.00998645168764533
189,0.00998645168764533
190,0.00998645168764533
191,0.00998645168764533
192,0.00998645168764533
193,0.00998645168764533
194,0.00998645168764533
195,0.00998645168764533
196,0.00998645168764533
197,0.00998645168764533
198,0.00998645168764533
199,0.00998645168764533
200,0.00998645168764533
201,0.00998645168764533
202,0.00998645168764533
203,0.00998645168764533
204,0.00998645168764533
205,0.00998645168764533
206,0.00998645168764533
207,0.00998645168764533
208,0.00998645168764533
209,0.00998645168764533
210,0.00998645168764533
211,0.00998645168764533
212,0.00998645168764533
213,0.00998645168764533
214,0.00998645168764533
215,0.00998645168764533
216,0.00998645168764533
217,0.00998645168764533
218,0.00998645168764533
219,0.00998645168764533
220,0.00998645168764533
221,0.00998645168764533
222,0.00998645168764533
223,0.00998645168764533
224,0.00998645168764533
225,0.00998645168764533
226,0.00998645168764533
227,0.00998645168764533
228,0.00998645168764533
229,0.00998645168764533
230,0.00998645168764533
231,0.00998645168764533
232,0.00998645168764533
233,0.00998645168764533
234,0.00998645168764533
235,0.00998645168764533
236,0.00998645168764533
237,0.00998645168764533
238,0.00998645168764533
239,0.00998645168764533
240,0.00998645168764533
241,0.00998645168764533
242,0.00998645168764533
243,0.00998645168764533
244,0.00998645168764533
245,0.00998645168764533
246,0.00998645168764533
247,0.00998645168764533
248,0.00998645168764533
249,0.00998645168764533
250,0.00998645168764533
251,0.00998645168764533
