Episode,Epsilon
1,1.0
2,1.0
3,1.0
4,0.985074875
5,0.9416228069143757
6,0.8955869907338783
7,0.8390886103705794
8,0.798065677681905
9,0.7552531090661897
10,0.7219385759785162
11,0.6866430931872001
12,0.6596532430440636
13,0.6242658676435396
14,0.5997278763867329
15,0.5790496471185967
16,0.5590843898207511
17,0.5264466124450268
18,0.4982051627146237
19,0.47622912292284103
20,0.45522245551230495
21,0.41386834584198684
22,0.39561243860243744
23,0.37816180712868996
24,0.3455358541129786
25,0.326999438029567
26,0.3125753549412418
27,0.2987875242397482
28,0.28417984116121187
29,0.26227842021373715
30,0.2457325055235537
31,0.23371867538818816
32,0.21570623976979014
33,0.2031139149609751
34,0.192217783647157
35,0.18373897616330553
36,0.17475600159032884
37,0.16373146555890544
38,0.15650920157696743
39,0.14885748713096328
40,0.14229132060898236
41,0.13601479046086049
42,0.12871821987500112
43,0.1176130407830293
44,0.11412846151764894
45,0.11074712159185099
46,0.10746596228306791
47,0.10272559337455119
48,0.09918368135888474
49,0.09386293109673778
50,0.0888276147181114
51,0.08533607153708872
52,0.08075818212241151
53,0.07797369223798889
54,0.07566352740075044
55,0.07268942442628039
56,0.06948306326589085
57,0.0667518955258533
58,0.06380744126877576
59,0.0609928681304848
60,0.05830244700006734
61,0.05573070148010834
62,0.05327239673939179
63,0.05066791621302729
64,0.048432933065126825
65,0.046296535966244
66,0.04425437624418858
67,0.04230229704853423
68,0.04043632488927963
69,0.03923829805195549
70,0.038075765743545126
71,0.03694767635022522
72,0.03585300941485119
73,0.03479077471386296
74,0.03325613897196732
75,0.03227084302572862
76,0.03100237440513238
77,0.02948667236521416
78,0.0280450728002803
79,0.026144461565619025
80,0.025116802354115567
81,0.02437265452736848
82,0.023065173234186005
83,0.021827832324362372
84,0.020760672449809284
85,0.019745685882295267
86,0.01831548549245123
87,0.017595559502304726
88,0.016735314893855303
89,0.016239489508417658
90,0.01575835418494799
91,0.01529147369377279
92,0.014690412403624311
93,0.013832827362230486
94,0.01283090141222608
95,0.01202146005600684
96,0.01137656378004644
97,0.010820365061092144
98,0.01029135882494263
99,0.00998645168764533
100,0.00998645168764533
101,0.00998645168764533
102,0.00998645168764533
103,0.00998645168764533
104,0.00998645168764533
105,0.00998645168764533
106,0.00998645168764533
107,0.00998645168764533
108,0.00998645168764533
109,0.00998645168764533
110,0.00998645168764533
111,0.00998645168764533
112,0.00998645168764533
113,0.00998645168764533
114,0.00998645168764533
115,0.00998645168764533
116,0.00998645168764533
117,0.00998645168764533
118,0.00998645168764533
119,0.00998645168764533
120,0.00998645168764533
121,0.00998645168764533
122,0.00998645168764533
123,0.00998645168764533
124,0.00998645168764533
125,0.00998645168764533
126,0.00998645168764533
127,0.00998645168764533
128,0.00998645168764533
129,0.00998645168764533
130,0.00998645168764533
131,0.00998645168764533
132,0.00998645168764533
133,0.00998645168764533
134,0.00998645168764533
135,0.00998645168764533
136,0.00998645168764533
137,0.00998645168764533
138,0.00998645168764533
139,0.00998645168764533
140,0.00998645168764533
141,0.00998645168764533
142,0.00998645168764533
143,0.00998645168764533
144,0.00998645168764533
145,0.00998645168764533
146,0.00998645168764533
147,0.00998645168764533
148,0.00998645168764533
149,0.00998645168764533
150,0.00998645168764533
151,0.00998645168764533
152,0.00998645168764533
153,0.00998645168764533
154,0.00998645168764533
155,0.00998645168764533
156,0.00998645168764533
157,0.00998645168764533
158,0.00998645168764533
159,0.00998645168764533
160,0.00998645168764533
161,0.00998645168764533
162,0.00998645168764533
163,0.00998645168764533
164,0.00998645168764533
165,0.00998645168764533
166,0.00998645168764533
167,0.00998645168764533
168,0.00998645168764533
169,0.00998645168764533
170,0.00998645168764533
171,0.00998645168764533
172,0.00998645168764533
173,0.00998645168764533
174,0.00998645168764533
175,0.00998645168764533
176,0.00998645168764533
177,0.00998645168764533
178,0.00998645168764533
179,0.00998645168764533
180,0.00998645168764533
181,0.00998645168764533
182,0.00998645168764533
183,0.00998645168764533
184,0.00998645168764533
185,0.00998645168764533
186,0.00998645168764533
187,0.00998645168764533
188,0.00998645168764533
189,0.00998645168764533
190,0.00998645168764533
191,0.00998645168764533
192,0.00998645168764533
193,0.00998645168764533
194,0.00998645168764533
195,0.00998645168764533
196,0.00998645168764533
197,0.00998645168764533
198,0.00998645168764533
199,0.00998645168764533
200,0.00998645168764533
201,0.00998645168764533
